"BRWA","BWWA","GWWA"
"V8327",0.125,0,0.1792
"V8328",0.5,0.3846,0.4579
"V8329",0.2222,0,0.0367
"V8330",0,0,0.0294
"V8331",0,0.3043,0.1912
"V8332",0,0.3043,0.1791
"V8333",0,0.1364,0.029
"V8334",0.3333,0.3478,0.4382
"V8335",0.1667,0,0.0778
"V8336",1,0.6316,0.7188
"V8337",0.3333,0.5833,0.4717
"V8338",0,0.0909,0.0588
"V8339",0,0.2414,0.1481
"V8340",0.1111,0.0345,0.0455
"V8341",0.8,0.6667,0.5246
"V8342",0.5,0.1739,0.1505
"V8343",0,0.0833,0.033
"V8344",0,0.1304,0.2184
"V8345",0.2222,0.2759,0.2035
"V8346",0.4444,0.5185,0.4078
"V8347",0.3333,0.2593,0.2793
"V8348",0.2222,0.2143,0.25
"V8349",0.1667,0.2,0.1724
"V8350",0,0.087,0.0843
"V8351",0.25,0,0
"V8352",0,0.6111,0.4638
"V8353",0,0.25,0.1695
"V8354",0,0,0.06
"V8355",0,0.2308,0
"V8356",0.25,0.1667,0.2308
"V8357",0,0,0.0435
"V8358",0.2222,0.0385,0.0215
"V8359",0.25,0.1379,0.1193
"V8360",0.25,0.5357,0.3945
"V8361",0,0.087,0.1237
"V8362",0,0.0455,0.0316
"V8363",0,0,0.0531
"V8364",0,0.1333,0.0556
"V8365",0,0,0
"V8366",0,0.0714,0.037
"V8367",0,0,0.0755
"V8368",0,0,0.0364
"V8369",0,0.3333,0.434
"V8370",0,0,0.0926
"V8371",0,0,0.0926
"V8372",0,0,0.0943
"V8373",0.25,0.2308,0.3077
"V8374",0,0.1429,0.0385
"V8375",0.25,0,0
"V8376",0,0,0.0769
"V8377",0,0,0.0909
"V8378",0,0.1429,0.1111
"V8379",0,0.069,0.1239
"V8380",0.125,0.32,0.3303
"V8381",0.125,0.037,0.0357
"V8382",0.1111,0,0.0818
"V8383",0.1111,0.069,0.125
"V8384",0.1111,0.0345,0.1062
"V8385",0,0.069,0.0357
"V8386",0.1111,0.0345,0.0804
"V8387",0.1111,0.069,0.1171
"V8388",0,0.1724,0.1532
"V8389",0.1111,0.069,0.036
"V8390",0.375,0.2414,0.2162
"V8391",0.1111,0.2692,0.2336
"V8392",0,0.0345,0.045
"V8393",0.1111,0.3103,0.1429
"V8394",0,0.0357,0.0796
"V8395",0.2,0.0714,0.0417
"V8396",0,0.2143,0.1324
"V8397",0.5,0.6957,0.4872
"V8398",0,0,0.0615
"V8399",0,0.3125,0.1364
"V8400",0,0.0357,0.0804
"V8401",0,0.069,0.0541
"V8402",0.1111,0.3571,0.3894
"V8403",0.1111,0.0345,0.0531
"V8404",0.6667,0.4138,0.5185
"V8405",0.25,0.25,0.125
"V8406",0,0.0952,0.1948
"V8407",0,0.3043,0.1842
"V8408",0.25,0.4091,0.3947
"V8409",0.25,0.1579,0.0921
"V8410",0.5,0.2727,0.3973
"V8411",0.4,0.125,0.05
"V8412",0.5,0.0588,0.0667
"V8413",0,0,0.0667
"V8414",0,0.0625,0.0923
"V8415",0,0.0714,0.0385
"V8416",0,0.0625,0.0192
"V8417",0,0.0625,0.0192
"V8418",0,0.0667,0.0784
"V8419",0.375,0.5,0.5315
"V8420",0.1111,0.2069,0.0619
"V8421",0.1111,0.1724,0.0442
"V8422",0.2222,0.1379,0.0796
"V8423",0,0.0667,0.0405
"V8424",0.1429,0.4,0.3483
"V8425",0.125,0.1053,0.1294
"V8426",0,0,0.027
"V8427",0,0.1111,0.027
"V8428",0,0.3684,0.2286
"V8429",0.1111,0.0769,0.0901
"V8430",0.25,0.5556,0.4128
"V8431",0.2857,0.5556,0.3981
"V8432",0.5556,0.7778,0.604
"V8433",0.4444,0.4545,0.3084
"V8434",0,0.2353,0.3333
"V8435",0.5714,0.6471,0.6885
"V8436",0,0.0952,0.0337
"V8437",0.125,0.0435,0.1505
"V8438",0.2222,0.3103,0.3451
"V8439",0,0.125,0.0306
"V8440",0,0,0.0625
"V8441",0,0,0.0636
"V8442",0,0.037,0.1429
"V8443",0,0.037,0.0818
"V8444",0.3333,0,0.1017
"V8445",0.5,0.5,0.4571
"V8446",0.1111,0.069,0.1062
"V8447",0,0.2414,0.0442
"V8448",0,0.05,0.2121
"V8449",0,0.0526,0.0588
"V8450",0,0.05,0.0556
"V8451",0.5714,0.5,0.525
"V8452",0.4286,0.1429,0.0533
"V8453",0,0.1429,0.0135
"V8454",0.25,0.3636,0.4938
"V8455",0.375,0.5909,0.5732
"V8456",0.125,0.4091,0.4937
"V8457",0.1429,0.1,0.1351
"V8458",0.2857,0.1,0.0714
"V8459",0.75,0.6154,0.5714
"V8460",0.2222,0.0345,0.0531
"V8461",0,0.1379,0.1858
"V8462",0.1429,0.05,0.0482
"V8463",0,0.069,0.0357
"V8464",0.1111,0.069,0.0357
"V8465",0,0,0.0545
"V8466",0,0,0.0926
"V8467",0.125,0.069,0.1081
"V8468",0.25,0.25,0.2925
"V8469",0.125,0.1852,0.1869
"V8470",0.125,0.1034,0.0818
"V8471",0.2222,0.0714,0.1091
"V8472",0.6667,0.5,0.4
"V8473",0.5556,0.5172,0.4273
"V8474",0.2,0.0909,0.0465
"V8475",0.1429,0.0952,0.1325
"V8476",0.2857,0.2857,0.2838
"V8477",0.75,0.7222,0.4
"V8478",0,0.25,0.2308
"V8479",0,0,0.0213
"V8480",0,0,0.1923
"V8481",0,0.0625,0
"V8482",0,0.3571,0.375
"V8483",0,0.0625,0.0152
"V8484",0.3333,0.55,0.4627
"V8485",0,0.0625,0.1515
"V8486",0.4444,0.2069,0.2946
"V8487",0.1111,0.0345,0.0531
"V8488",0,0.069,0.0446
"V8489",0.1111,0,0.0619
"V8490",0.1667,0.5385,0.3571
"V8491",0,0,0.0769
"V8492",0.25,0.4,0.2347
"V8493",0,0,0.0636
"V8494",0.1111,0.1034,0.0631
"V8495",0.125,0,0.1261
"V8496",0.1111,0.0345,0.045
"V8497",0,0.069,0.0357
"V8498",0,0.069,0.0741
"V8499",0.1111,0.0357,0.0741
"V8500",0,0.2857,0.1071
"V8501",0,0,0.1034
"V8502",0,0.0714,0.0526
"V8503",0,0,0.0526
"V8504",0,0.0769,0.1167
"V8505",0,0,0.0847
"V8506",0,0,0.0678
"V8507",0.5,0.4211,0.4937
"V8508",0,0,0.0759
"V8509",0.2,0,0.0519
"V8510",0,0,0.0485
"V8511",0,0,0.06
"V8512",0,0.1364,0.0633
"V8513",0,0,0
"V8514",0.25,0.1875,0.1266
"V8515",0,0,0.0375
"V8516",0,0.0667,0.0889
"V8517",0.1429,0.1,0.1644
"V8518",0.125,0.0526,0.0411
"V8519",0.2857,0.75,0.5412
"V8520",0,0.1579,0.0282
"V8521",0,0.2069,0.1947
"V8522",0,0.069,0.2035
"V8523",0.25,0.0741,0.18
"V8524",0,0,0.02
"V8525",0,0.2857,0.2212
"V8526",0,0,0.02
"V8527",0,0.0357,0.0693
"V8528",0,0.069,0.0792
"V8529",0,0.1,0.0625
"V8530",0,0.1,0.04
"V8531",0,0,0.0333
"V8532",0,0.1905,0.0556
"V8533",0,0,0.0405
"V8534",0.5,0.5556,0.3553
"V8535",0,0.0526,0.0822
"V8536",0,0,0
"V8537",0.1667,0.0833,0.0652
"V8538",0,0,0.0222
"V8539",0,0.0833,0.0426
"V8540",0.1667,0.1538,0.14
"V8541",0.1667,0.0833,0.1087
"V8542",0.1667,0.0833,0.102
"V8543",0.2,0.2667,0.2692
"V8544",0,0.1765,0.0645
"V8545",0,0.0455,0.0879
"V8546",0,0,0.0617
"V8547",0.25,0.1875,0.1139
"V8548",0,0.0625,0.0625
"V8549",0.625,0.4375,0.3571
"V8550",0.1111,0.1379,0.0268
"V8551",0,0.2308,0
"V8552",0,0,0
"V8553",0,0,0.0323
"V8554",0.3333,0.3929,0.2475
"V8555",0,0,0.0227
"V8556",0.25,0.2143,0.1667
"V8557",0,0.0526,0.0548
"V8558",0,0.0476,0.0241
"V8559",0.4,0,0.1111
"V8560",0,0,0.0806
"V8561",0,0.0455,0.1136
"V8562",0.1429,0.0909,0.1047
"V8563",0.125,0.087,0.0556
"V8564",0,0,0.0531
"V8565",0,0.0769,0.1296
"V8566",0.1111,0.0714,0.0187
"V8567",0.1111,0,0.1121
"V8568",0,0.0385,0.0631
"V8569",0.1111,0.2593,0.1273
"V8570",0,0.0741,0.0721
"V8571",0.1111,0.069,0.0442
"V8572",0.2,0.0625,0.0943
"V8573",0.25,0,0.0385
"V8574",0,0.1379,0.115
"V8575",0,0.069,0.0619
"V8576",0,0.0345,0.1062
"V8577",0,0.3571,0.2979
"V8578",0,0.4,0.3265
"V8579",0.25,0.0526,0.0879
"V8580",1,1,0.9608
"V8581",1,1,0.9608
"V8582",0,0.0476,0.0933
"V8583",0,0,0.013
"V8584",0,0.0909,0.0128
"V8585",0.1429,0.1667,0.0563
"V8586",0.1667,0.0588,0.0299
"V8587",0,0.0588,0.0462
"V8588",0,0,0.1111
"V8589",0.8,0.6818,0.6883
"V8590",0,0,0.0746
"V8591",0.2,0.125,0.082
"V8592",0.2222,0.0714,0.0885
"V8593",0.1111,0.069,0.0619
"V8594",0,0.069,0.0442
"V8595",0.3333,0.3182,0.2903
"V8596",0,0.1304,0.0101
"V8597",0.25,0.5238,0.4271
"V8598",0,0,0.0674
"V8599",0,0.0435,0.1136
"V8600",0.2,0.2174,0.369
"V8601",0.2,0.4091,0.3333
"V8602",0,0.0345,0.028
"V8603",0.125,0.1034,0.1028
"V8604",0.25,0,0.0374
"V8605",0,0,0.0759
"V8606",0,0.1176,0.0395
"V8607",0,0.0714,0.0469
"V8608",0,0.0476,0.0667
"V8609",0,0,0.0556
"V8610",0.1111,0.037,0.0686
"V8611",0.25,0.5,0.4154
"V8612",0.25,0.5,0.4677
"V8613",0,0.1667,0.0952
"V8614",0,0.7857,0.4
"V8615",0,0.069,0.125
"V8616",0,0.3214,0.1947
"V8617",0.2222,0,0.0354
"V8618",0,0,0.0268
"V8619",0,0.1481,0.177
"V8620",0.1111,0.1786,0.25
"V8621",0.1111,0.1071,0.0536
"V8622",0.2222,0.5714,0.4673
"V8623",0.2222,0.2593,0.3303
"V8624",0.2222,0.6071,0.6355
"V8625",0.1111,0.0357,0.0536
"V8626",0.2222,0.1379,0.0364
"V8627",0.1111,0.069,0.0455
"V8628",0.1111,0.2414,0.1296
"V8629",0,0,0.0612
"V8630",0.1111,0.0714,0.1019
"V8631",0.1111,0,0.037
"V8632",0,0.0357,0.0463
"V8633",0,0.0357,0.0833
"V8634",0.3333,0.3333,0.25
"V8635",0.1429,0.2,0.1351
"V8636",0.6667,0.6087,0.6026
"V8637",0,0.1905,0.1875
"V8638",0,0.1,0.0513
"V8639",0,0.15,0.0267
"V8640",0,0.15,0.1605
"V8641",0.2,0,0.0441
"V8642",0,0.0588,0.0615
"V8643",0,0.4286,0.3889
"V8644",0,0,0.0619
"V8645",0,0.1379,0.0442
"V8646",0.8,0.8667,0.8246
"V8647",0.1667,0.0556,0.027
"V8648",0,0.1111,0.0893
"V8649",0.2222,0.1071,0.1481
"V8650",0,0,0.0619
"V8651",0,0,0.0619
"V8652",0.2222,0.1034,0.0541
"V8653",0,0.1379,0.0442
"V8654",0.2222,0.1034,0.1593
"V8655",0,0,0.0708
"V8656",0,0.0345,0.0796
"V8657",0.3333,0.4286,0.4808
"V8658",0,0.4286,0.5091
"V8659",0,0.0769,0
"V8660",0.125,0.0435,0.0388
"V8661",0.125,0.0435,0.0291
"V8662",0.125,0.25,0.0686
"V8663",0,0,0.0182
"V8664",0,0,0
"V8665",0.3333,0,0.0357
"V8666",0,0,0.0526
"V8667",0,0.0588,0.0179
"V8668",0,0,0.0357
"V8669",0,0,0.0182
"V8670",0,0.0435,0.0485
"V8671",0.125,0.2308,0.25
"V8672",0.125,0.2692,0.2596
"V8673",0,0,0.0429
"V8674",0,0.1667,0.125
"V8675",0,0,0.058
"V8676",0.25,0.3158,0.2297
"V8677",0.1111,0.1154,0.1009
"V8678",0.1111,0.1154,0.1009
"V8679",0.1111,0.1923,0.1111
"V8680",0.1111,0.1154,0.0561
"V8681",0.2222,0.04,0.068
"V8682",0,0.0833,0.0333
"V8683",0.1111,0,0.0659
"V8684",0,0.087,0.0761
"V8685",0,0.0417,0.022
"V8686",0.375,0.4815,0.3684
"V8687",0.5,0.5217,0.4947
"V8688",0.2857,0.08,0.2165
"V8689",0.375,0.4583,0.3871
"V8690",0.1429,0.0385,0.1042
"V8691",0.1429,0,0.0737
"V8692",0,0.08,0.033
"V8693",0.25,0.4118,0.4918
"V8694",0,0.0556,0.0508
"V8695",0,0.1111,0.0492
"V8696",0,0.1176,0.0508
"V8697",0,0.04,0.0777
"V8698",0.25,0.1304,0.29
"V8699",0,0.0345,0.0708
"V8700",0,0.0476,0
"V8701",0,0,0.0617
"V8702",0,0,0.0122
"V8703",0,0.0385,0.0935
"V8704",0.1111,0.0417,0.0476
"V8705",0.1429,0,0.1313
"V8706",0.625,0.48,0.4
"V8707",0,0.1154,0.0816
"V8708",0,0.2222,0.1111
"V8709",0,0.32,0.4624
"V8710",0.25,0.2692,0.2604
"V8711",0,0.0385,0.0808
"V8712",0.2857,0.16,0.1818
"V8713",0.1429,0.16,0.2143
"V8714",0,0,0.0353
"V8715",0,0.0455,0.0235
"V8716",0,0.12,0.0233
"V8717",0,0.0625,0.0455
"V8718",0,0.0588,0.0816
"V8719",0,0,0.0833
"V8720",0.25,0.4286,0.186
"V8721",0,0.1765,0.1077
"V8722",0,0.1765,0.1077
"V8723",0.4,0.1176,0.2571
"V8724",0,0,0.0635
"V8725",0,0.3333,0.25
"V8726",0,0.0588,0.0328
"V8727",0,0,0.0968
"V8728",0.3333,0.3889,0.2273
"V8729",0,0,0.0159
"V8730",0,0.2727,0.1452
"V8731",0,0.1429,0.1311
"V8732",0.25,0.3636,0.3284
"V8733",0,0,0.1111
"V8734",0,0,0.0159
"V8735",0.75,0.4286,0.6607
"V8736",0.8,0.2727,0.3617
"V8737",0,0.1111,0.0685
"V8738",0,0.0556,0.0267
"V8739",0.25,0,0.0137
"V8740",0.1429,0.1875,0.037
"V8741",0.2857,0.1875,0.2262
"V8742",0.1429,0.125,0.0488
"V8743",0.5,0.4706,0.4235
"V8744",0,0.16,0
"V8745",0.1429,0.36,0.3398
"V8746",0.1429,0.3846,0.3462
"V8747",0.1429,0.3846,0.3398
"V8748",0.125,0.037,0.0784
"V8749",0.8571,0.625,0.6186
"V8750",0.5,0.381,0.3936
"V8751",0,0.0455,0.0753
"V8752",0.2222,0.2222,0.3063
"V8753",0.1111,0.4643,0.3271
"V8754",0,0.0345,0.0619
"V8755",0,0.1875,0.1875
"V8756",0,0,0.1111
"V8757",0,0.2353,0.234
"V8758",0,0.069,0.0796
"V8759",0.6667,0.4545,0.3956
"V8760",0.5,0.375,0.4731
"V8761",0,0,0.0319
"V8762",0,0.15,0.1809
"V8763",0,0,0.0215
"V8764",0,0.1429,0.1099
"V8765",0,0.0625,0.0698
"V8766",0.2857,0.1304,0.1648
"V8767",0.3333,0.2727,0.1023
"V8768",0.3333,0.2917,0.1522
"V8769",0.1667,0.0435,0.1149
"V8770",0,0.1304,0.1124
"V8771",0.4,0.35,0.2903
"V8772",0.25,0.1579,0.1356
"V8773",0,0.1333,0.1552
"V8774",0.1667,0.0667,0.0606
"V8775",0,0.0625,0.0462
"V8776",0,0,0.0536
"V8777",0.2222,0.069,0.0991
"V8778",0,0,0.0531
"V8779",0,0,0.0973
"V8780",0.1111,0.2222,0.1887
"V8781",0.1111,0.2222,0.1887
"V8782",0.3333,0.2,0.1389
"V8783",0,0.037,0.0727
"V8784",0,0,0.0377
"V8785",0,0.0769,0.0392
"V8786",0,0,0.0192
"V8787",0,0,0.0192
"V8788",0,0.1333,0.0189
"V8789",0,0.0769,0.0566
"V8790",0.3333,0.1481,0.0354
"V8791",0,0.069,0.036
"V8792",0.8333,0.5185,0.5638
"V8793",0,0.0833,0.0882
"V8794",0.2222,0.3793,0.3964
"V8795",0.1111,0.1111,0.0631
"V8796",0.2222,0.069,0.177
"V8797",0,0.069,0.0708
"V8798",0,0.15,0.0253
"V8799",0,0.04,0.02
"V8800",0.2857,0.08,0.0202
"V8801",0.2857,0.2,0.1414
"V8802",0,0.0417,0.0404
"V8803",0,0.0741,0.0208
"V8804",0,0.0741,0.0426
"V8805",0.25,0.2083,0.2292
"V8806",0.2857,0.24,0.2083
"V8807",0.2857,0.3913,0.4894
"V8808",0,0.0435,0.0938
"V8809",0.1429,0.12,0.1505
"V8810",0,0.0435,0.0947
"V8811",0,0.0435,0.0938
"V8812",0,0.1111,0.0208
"V8813",0,0,0.0408
"V8814",0,0,0.0566
"V8815",0,0,0.0748
"V8816",0,0,0.0556
"V8817",0,0.0357,0.0463
"V8818",0,0,0.0299
"V8819",0,0,0.0595
"V8820",0.25,0,0.1224
"V8821",0.5,0.4286,0.4918
"V8822",0,0.1333,0.0909
"V8823",0,0.0625,0.0755
"V8824",0,0.0588,0.02
"V8825",0,0,0.0556
"V8826",0.25,0.1765,0.1864
"V8827",0.25,0.1176,0.1273
"V8828",0,0.2632,0.0784
"V8829",0,0.0556,0.0702
"V8830",0,0.1154,0.0417
"V8831",0.2222,0.2308,0.1649
"V8832",0,0.0385,0.1031
"V8833",0.3333,0.2593,0.2165
"V8834",0.1111,0,0.0309
"V8835",0.125,0.04,0.0515
"V8836",0,0.08,0.0619
"V8837",0,0,0.051
"V8838",0,0.0741,0.0417
"V8839",0,0.25,0.2826
"V8840",0,0.0417,0.0532
"V8841",0,0.0833,0.0957
"V8842",0,0.0833,0.087
"V8843",0.5714,0.4231,0.5
"V8844",0,0.3214,0.2054
"V8845",0.125,0.037,0.0804
"V8846",0,0.0526,0.1154
"V8847",0.2857,0.087,0.0753
"V8848",0,0.0417,0.0208
"V8849",0.1111,0.0345,0.0619
"V8850",0.2,0.3529,0.3478
"V8851",0,0,0.0806
"V8852",0.2,0.2857,0.303
"V8853",0,0.1579,0.0923
"V8854",0.4,0.6364,0.6618
"V8855",0.1667,0.1053,0.0462
"V8856",0,0,0.0588
"V8857",0.6667,0.3684,0.3944
"V8858",0,0,0.0597
"V8859",0.2,0,0.0469
"V8860",0.2222,0.0769,0.1009
"V8861",0,0.2222,0.0648
"V8862",0,0.25,0.1351
"V8863",0.1111,0.0357,0.0541
"V8864",0.1111,0.0714,0.0721
"V8865",0,0,0
"V8866",0,0.0769,0.1
"V8867",0.1111,0.1111,0.0463
"V8868",0,0.037,0.0182
"V8869",0.3333,0.4444,0.402
"V8870",0,0.0345,0.0476
"V8871",0.2222,0.2222,0.1698
"V8872",0.25,0,0.037
"V8873",0,0.1538,0.0893
"V8874",0,0.0769,0.1522
"V8875",0.125,0.0714,0.0935
"V8876",0,0,0.0625
"V8877",0.1111,0.1379,0.0531
"V8878",0.5714,0.6667,0.59
"V8879",0.1111,0.1739,0.1346
"V8880",0.3333,0.3478,0.2404
"V8881",0.125,0.1852,0.1553
"V8882",0.25,0.0741,0.2095
"V8883",0,0.1071,0.0268
"V8884",0,0,0.0541
"V8885",0,0.1034,0.0531
"V8886",0.3333,0.25,0.2857
"V8887",0.2222,0.037,0.0531
"V8888",0,0.0833,0.0444
"V8889",0.25,0.2308,0.125
"V8890",0.25,0.0833,0.0444
"V8891",0,0,0.0625
"V8892",0.6667,0.2759,0.3846
"V8893",0.1111,0.0345,0.0392
"V8894",0.1111,0,0.0446
"V8895",0,0,0.0426
"V8896",0,0,0.0426
"V8897",0,0.1176,0.2963
"V8898",0,0.1765,0.2321
"V8899",0,0.2222,0.2857
"V8900",0,0,0.0545
"V8901",0,0.0588,0.0566
"V8902",0,0.0667,0.25
"V8903",0,0.0556,0.1618
"V8904",0,0.1579,0.1892
"V8905",0.3333,0.3889,0.1765
"V8906",0,0.1538,0.1398
"V8907",0.125,0.4231,0.3333
"V8908",0.3333,0.5417,0.5
"V8909",0,0.1154,0.1134
"V8910",0,0.069,0.0442
"V8911",0.5,0.1538,0.0328
"V8912",0.3333,0.1818,0.05
"V8913",0.3333,0.4615,0.5
"V8914",0,0,0.0182
"V8915",0,0.3636,0.2105
"V8916",0.25,0.1,0.1154
"V8917",0.3333,0.0667,0.1111
"V8918",0,0.0588,0.0116
"V8919",0,0.1176,0.0833
"V8920",0,0.2,0.012
"V8921",0,0.1333,0.1098
"V8922",0,0.0909,0.0526
"V8923",0,0,0.0179
"V8924",0,0,0.0526
"V8925",0,0.1667,0.0351
"V8926",0,0.1667,0.0357
"V8927",0,0.3077,0.1379
"V8928",0,0.0833,0.0175
"V8929",0.4,0.3077,0.1053
"V8930",0,0.3571,0.0364
"V8931",0,0.069,0.0636
"V8932",0,0,0.0446
"V8933",0.1111,0,0.0536
"V8934",0,0,0.0982
"V8935",0,0,0.0714
"V8936",0.3333,0.5862,0.4636
"V8937",0,0.3333,0.1111
"V8938",0,0,0.082
"V8939",0.6667,0.6471,0.4603
"V8940",0.3333,0.48,0.4556
"V8941",0.3333,0.3077,0.13
"V8942",0.6667,0.5926,0.4737
"V8943",0.1429,0.25,0.1368
"V8944",0,0.0345,0.0531
"V8945",0.1111,0.3793,0.2124
"V8946",0.1111,0.037,0.0973
"V8947",0.4444,0.4483,0.4956
"V8948",0,0.1034,0.0619
"V8949",1,0.2667,0.2353
"V8950",0.3333,0.2667,0.0566
"V8951",0.3333,0.0769,0.098
"V8952",0.4444,0.4643,0.2703
"V8953",0,0.0345,0.0275
"V8954",0.1111,0.36,0.4257
"V8955",0,0.12,0.0291
"V8956",0.2222,0.12,0.1154
"V8957",0,0.08,0.0673
"V8958",0.4,0.2308,0.1591
"V8959",0,0,0.0426
"V8960",0,0.0435,0.0319
"V8961",0,0.0417,0.0645
"V8962",0.5714,0.5238,0.4886
"V8963",0,0.0714,0.115
"V8964",0,0.0714,0.0442
"V8965",0.2222,0.1724,0.1681
"V8966",0.125,0.3704,0.3398
"V8967",0,0.0385,0.0297
"V8968",0,0.0714,0.0354
"V8969",0.2222,0.1111,0.2566
"V8970",0,0.2963,0.1982
"V8971",0.8571,0.6364,0.5316
"V8972",0,0,0.0597
"V8973",0,0.0556,0.0735
"V8974",0.2,0.0588,0.1212
"V8975",0,0.0588,0.0606
"V8976",0,0,0.0606
"V8977",0.25,0,0.05
"V8978",0.4,0.3889,0.254
"V8979",0,0.3,0.2245
"V8980",0.1667,0.2692,0.2353
"V8981",0.1667,0.08,0.1512
"V8982",0.2857,0.08,0.1512
"V8983",0,0,0.0238
"V8984",0,0.0357,0.0536
"V8985",0.2222,0.0714,0.0179
"V8986",0,0.069,0.0446
"V8987",0,0.0345,0.0446
"V8988",0,0,0.0536
"V8989",0,0.0345,0.0893
"V8990",0,0.0909,0.2245
"V8991",0.8,0.9333,0.8182
"V8992",0.25,0,0.0566
"V8993",0,0.1429,0.193
"V8994",0,0.0588,0.037
"V8995",0,0.1667,0.0893
"V8996",0,0.0625,0.0678
"V8997",0.3333,0.3929,0.4107
"V8998",0.1111,0.037,0.0536
"V8999",0.7778,0.7037,0.6075
"V9000",0.2222,0.1111,0.1455
"V9001",0.4444,0.2917,0.3039
"V9002",0.2222,0.0385,0.0784
"V9003",0,0.0357,0.068
"V9004",0,0,0.1068
"V9005",0.125,0.037,0.0792
"V9006",0,0,0.0588
"V9007",0,0.0714,0.0625
"V9008",0.2222,0.4286,0.3036
"V9009",0.1111,0.0357,0.0708
"V9010",0,0.4375,0.3521
"V9011",0.4286,0.5238,0.4189
"V9012",0.1667,0.5294,0.375
"V9013",0,0.0625,0.0694
"V9014",0.1429,0.25,0.1111
"V9015",0,0.1176,0.0704
"V9016",0,0.0625,0.0563
"V9017",0.3333,0.5294,0.3014
"V9018",0.125,0.125,0.2394
"V9019",0.4286,0.6667,0.3143
"V9020",0.1429,0.25,0.0286
"V9021",0,0,0.068
"V9022",0,0.087,0.0481
"V9023",0.1667,0.0455,0.0698
"V9024",0,0,0.0824
"V9025",0,0.0435,0.0465
"V9026",0.375,0.2,0.1209
"V9027",0.8571,0.6923,0.5862
"V9028",0,0.1034,0.0377
"V9029",0.125,0,0.0808
"V9030",0.2,0.5217,0.4066
"V9031",0.1111,0.0345,0.1696
"V9032",0,0,0.0159
"V9033",0,0.0667,0.0469
"V9034",0,0,0.0923
"V9035",0.2,0.2,0.1613
"V9036",0,0.0667,0.1148
"V9037",0,0.0714,0.0615
"V9038",0,0,0.0312
"V9039",0,0.3529,0.2031
"V9040",0,0.0667,0.0312
"V9041",0,0.0667,0.0159
"V9042",0,0,0
"V9043",0,0.1034,0.0354
"V9044",0.2222,0.1379,0.0796
"V9045",0.1111,0,0.0531
"V9046",0,0.0667,0.0299
"V9047",0,0.25,0.0588
"V9048",0,0.2941,0.1045
"V9049",0,0,0.0299
"V9050",0,0.5625,0.2222
"V9051",0,0.2,0.127
"V9052",0,0.069,0.0796
"V9053",0.375,0.4828,0.3894
"V9054",0.2222,0,0.0619
"V9055",0,0.1034,0.0531
"V9056",0.2222,0.0357,0.066
"V9057",0.1111,0.037,0.0566
"V9058",0.2222,0.0714,0.1635
"V9059",0.375,0.2174,0.266
"V9060",0,0.1481,0.0947
"V9061",0.2222,0.44,0.5055
"V9062",0,0.04,0.025
"V9063",0,0.0385,0.0312
"V9064",0.25,0.1429,0.0588
"V9065",0.3333,0,0.0588
"V9066",0,0,0.069
"V9067",0,0.1429,0.0571
"V9068",0,0.0345,0.0476
"V9069",0,0.1923,0.1
"V9070",0,0,0.027
"V9071",0,0.0769,0.0727
"V9072",0.375,0.36,0.4231
"V9073",0,0.125,0.1313
"V9074",0.125,0,0.0101
"V9075",0.1111,0.2083,0.0286
"V9076",0.1667,0.0909,0.044
"V9077",0.1667,0.0455,0.0333
"V9078",0.1111,0.1379,0.0631
"V9079",0.1111,0.2069,0.0442
"V9080",0.6667,0.9231,0.7593
"V9081",0,0.0385,0.0536
"V9082",0,0,0.0531
"V9083",1,0.5455,0.6364
"V9084",0.2,0.0625,0.0588
"V9085",0.25,0.4348,0.2065
"V9086",0.125,0.1481,0.033
"V9087",0,0,0.1098
"V9088",0.3333,0.2692,0.2688
"V9089",0.1429,0.08,0.0449
"V9090",0.2222,0.3571,0.1532
"V9091",0,0.0714,0.0804
"V9092",0,0.0345,0.0625
"V9093",0.125,0.0455,0.0741
"V9094",0,0.0909,0.0395
"V9095",0.2222,0.3793,0.3271
"V9096",0,0.125,0.033
"V9097",0.1667,0,0.0426
"V9098",0,0.0435,0
"V9099",0,0,0.0282
"V9100",0.1429,0.3182,0.2933
"V9101",0.1429,0,0.0563
"V9102",0,0.0769,0.0652
"V9103",0,0.2143,0.3125
"V9104",0,0.1333,0
"V9105",0,0.1538,0.1111
"V9106",0,0,0.0217
"V9107",0,0,0.0536
"V9108",0.125,0.037,0.0714
"V9109",0.25,0,0.0541
"V9110",0.2,0,0.0357
"V9111",0,0.0476,0.0854
"V9112",0.75,0.3333,0.3293
"V9113",0.5,0.3182,0.2714
"V9114",0.5,0.3182,0.2817
"V9115",0.1667,0,0.038
"V9116",0.2,0,0.025
"V9117",0,0,0.0536
"V9118",0.3333,0.3333,0.1909
"V9119",0,0.4545,0.2245
"V9120",0.125,0.1579,0.0957
"V9121",0.3333,0.2222,0.0952
"V9122",0,0.0909,0.0606
"V9123",0.25,0.0909,0.2427
"V9124",0.5,0.28,0.2626
"V9125",0.125,0.4783,0.4124
"V9126",0,0.087,0.0196
"V9127",0.5,0.25,0.2198
"V9128",0.3333,0.2414,0.2342
"V9129",0.5556,0.4138,0.4071
"V9130",0.5556,0.3333,0.3874
"V9131",0.1111,0.1429,0.1593
"V9132",0.2222,0.3929,0.292
"V9133",0.2222,0.2857,0.1982
"V9134",0.375,0.6207,0.5357
"V9135",0.2222,0.069,0.1607
"V9136",0,0.1786,0.0973
