"BRWA"	"BWWA"	"GWWA"
"V9465"	0.4821	0.4418	0.398
"V9466"	0	0.1396	0.0779
"V9467"	0	0.1108	0.0764
"V9468"	0	0.0385	0.0787
"V9469"	0	0.1902	0.1462
"V9470"	0	0.0754	0.0402
"V9471"	0	0.0417	0.051
"V9472"	0.4464	0.5087	0.4697
"V9473"	0.1667	0	0.0926
"V9474"	0	0.1884	0.156
"V9475"	0	0	0.0849
"V9476"	0.1111	0.2077	0.088
"V9477"	0.3056	0.1305	0.0273
"V9478"	0.2321	0.3228	0.1793
"V9479"	0	0.0701	0.0624
"V9480"	0.5333	0.4487	0.4804
"V9481"	0.1429	0	0.1183
"V9482"	0.4	0.3333	0.3976
"V9483"	0	0.0952	0.1401
"V9484"	0.1667	0.3099	0.3136
"V9485"	0	0.0476	0.0629
"V9486"	0	0.0929	0.2017
"V9487"	0.1667	0.2974	0.111
"V9488"	0	0.0455	0.0549
"V9489"	0	0	0.129
"V9490"	0	0	0.0959
"V9491"	NA	0.2879	0.2098
"V9492"	0	0.0701	0.0395
"V9493"	0.5476	0.4603	0.458
"V9494"	0.1429	0.3185	0.3365
"V9495"	0.2321	0.0754	0.1015
"V9496"	0.125	0.115	0.0622
"V9497"	0.5238	0.2646	0.2679
"V9498"	0	0.1357	0.154
"V9499"	0.5	0.1381	0.393
"V9500"	0.2	0.3476	0.4145
"V9501"	0	0	0.0568
"V9502"	0.1111	0.0677	0.0352
"V9503"	0.5179	0.455	0.406
"V9504"	0.2083	0.1601	0.1178
"V9505"	0	0.0357	0.0704
"V9506"	0.2222	0.1349	0.0879
"V9507"	0	0.0769	0.1724
"V9508"	0.2083	0.2222	0.1098
"V9509"	0	0	0.0638
"V9510"	0	0.0769	0.0599
"V9511"	0	0	0.0978
"V9512"	0	0.0909	0.0396
"V9513"	0	0.1857	0.1734
"V9514"	0.2	0.1857	0.072
"V9515"	0.5	0.5064	0.4813
"V9516"	0.35	0.3022	0.2257
"V9517"	0	0.0833	0.0566
"V9518"	0.4167	0.2955	0.1941
"V9519"	0.4583	0.335	0.275
"V9520"	0.5139	0.4581	0.477
"V9521"	0	0.114	0.0454
"V9522"	0	0	0.0657
"V9523"	0.2	0.225	0.2063
"V9524"	0	0.0625	0.0395
"V9525"	0	0	0.0708
"V9526"	0	0.0769	0.0569
"V9527"	0.5	0.4286	0.4401
"V9528"	0.3	0.2708	0.185
"V9529"	0.1667	0	0.0712
"V9530"	0	0	0.0989
"V9531"	0.2917	0.2228	0.2792
"V9532"	0.2083	0.1032	0.1762
"V9533"	0.1111	0.0701	0.1309
"V9534"	0.1111	0	0.0463
"V9535"	0	0.1068	0.1448
"V9536"	0.2619	0.1245	0.1033
"V9537"	0	0.15	0.2032
"V9538"	0	0.1833	0.2101
"V9539"	0.1429	0.0417	0.0628
"V9540"	0	0.0783	0.0414
"V9541"	0	0	0.0515
"V9542"	0	0.0455	0.0621
"V9543"	0	0	0.0533
"V9544"	0	0.2426	0.1585
"V9545"	0	0.1613	0.1343
"V9546"	0.2083	0.1362	0.1512
"V9547"	0	0.0998	0.0539
"V9548"	0.2083	0.1709	0.1779
"V9549"	0.125	0	0.0675
"V9550"	0.125	0.08	0.0292
"V9551"	0.3214	0.3185	0.2547
"V9552"	0	0.0385	0.0586
"V9553"	0.125	0.1068	0.1524
"V9554"	0.5278	0.5062	0.4946
"V9555"	0.2083	0.0357	0.0265
"V9556"	0	0.0417	0.0711
"V9557"	0.2917	0.4444	0.433
"V9558"	0.2083	0.0677	0.101
"V9559"	0	0.132	0.1618
"V9560"	0.2222	0.0998	0.0775
"V9561"	0	0.0556	0.1103
"V9562"	0.1429	0.0588	0.139
"V9563"	0	0.0625	0.0561
"V9564"	0.381	0.4328	0.4302
"V9565"	0.1429	0.0476	0.0319
"V9566"	0.381	0.4264	0.4385
"V9567"	0.5	0.3735	0.3635
"V9568"	0	0.0526	0.1399
"V9569"	0	0.1265	0.0145
"V9570"	0	0	0.0553
"V9571"	0	0	0.052
"V9572"	0.6667	0.1474	0.0898
"V9573"	0.1429	0.3932	0.2043
"V9574"	0.1429	0.1349	0.0692
"V9575"	0.5	0.2906	0.3429
"V9576"	0.1111	0.0998	0.0849
"V9577"	0	0.1857	0.1995
"V9578"	0.1667	0.0435	0.0442
"V9579"	0	0	0.0568
"V9580"	0	0.0417	0.0842
"V9581"	0.2619	0.1688	0.1827
"V9582"	0.5	0.0476	0.0473
"V9583"	0.45	0.415	0.3403
"V9584"	NA	0.1654	0.2594
"V9585"	0	0	0.0891
"V9586"	0.5	0	0.0695
"V9587"	NA	0.0588	0.1078
"V9588"	0	0.0769	0.0638
"V9589"	0	0.0714	0.0421
"V9590"	0	0.1286	0.0227
"V9591"	0	0.0667	0.0412
"V9592"	NA	0.4314	0.4158
"V9593"	0	0.0667	0.0569
"V9594"	0	0.1208	0.0684
"V9595"	0	0.0714	0.0441
"V9596"	0	0	0.0524
"V9597"	0	0	0.0963
"V9598"	0	0.1374	0.0417
"V9599"	0	0.1023	0.1772
"V9600"	0.1111	0.1613	0.1167
"V9601"	0.2083	0.0701	0.1983
"V9602"	0	0.0677	0.0938
"V9603"	0.2083	0.1709	0.1866
"V9604"	0	0.175	0.1365
"V9605"	0	0	0.0634
"V9606"	0.381	0.1996	0.3511
"V9607"	0	0.0667	0.0517
"V9608"	0.35	0.3077	0.2115
"V9609"	0	0	0.0535
"V9610"	0.55	0.5083	0.5034
"V9611"	0.45	0.4619	0.4567
"V9612"	0.3571	0.1108	0.1251
"V9613"	0.3	0.1785	0.1858
"V9614"	0.3571	0.2023	0.1396
"V9615"	0.1667	0.3169	0.2099
"V9616"	0	0.0357	0.0485
"V9617"	0	0.1305	0.0931
"V9618"	0.2083	0.1305	0.2046
"V9619"	0.2083	0.0345	0.0769
"V9620"	0.1111	0.1958	0.2246
"V9621"	0	0.1944	0.1397
"V9622"	0.2917	0.2487	0.3003
"V9623"	0.125	0.3385	0.3062
"V9624"	0	0	0.0849
"V9625"	0	0.0677	0.1244
"V9626"	0.2917	0.1601	0.3359
"V9627"	0.3393	0.2938	0.2199
"V9628"	0.3571	0.35	0.205
"V9629"	0.1667	0.1208	0.0817
"V9630"	0	0.0435	0.0491
"V9631"	0.4167	0	0.0875
"V9632"	0	0.085	0.0503
"V9633"	0	0.085	0.0873
"V9634"	0	0.1245	0.0763
"V9635"	0.4667	0.3755	0.4405
"V9636"	0	0	0.0585
"V9637"	0	0.085	0.0609
"V9638"	0.4107	0.4369	0.4495
"V9639"	0.125	0.037	0.063
"V9640"	0	0.1032	0.028
"V9641"	0	0	0.0872
"V9642"	0	0.0667	0.2653
"V9643"	0	0	0.072
"V9644"	0	0	0.0549
"V9645"	0	0.0714	0.2145
"V9646"	0.125	0.2077	0.1929
"V9647"	0.3929	0.3348	0.3138
"V9648"	0	0	0.0625
"V9649"	0.2321	0.3662	0.2035
"V9650"	0.2321	0.2009	0.0797
"V9651"	0.1111	0.1786	0.1015
"V9652"	0.1111	0.1447	0.063
"V9653"	0.1111	0.21	0.0637
"V9654"	0	0.0476	0.0938
"V9655"	0.2321	0.1688	0.1749
"V9656"	0.25	0.1053	0.0759
"V9657"	0.1111	0.1601	0.0263
"V9658"	0.4306	0.2849	0.3407
"V9659"	0.5238	0.5095	0.496
"V9660"	0	0	0.0648
"V9661"	0	0.2059	0.0686
"V9662"	0.2	0.1	0.0226
"V9663"	0	0.0726	0.0372
"V9664"	0.2321	0.3452	0.1967
"V9665"	0	0.1381	0.0216
"V9666"	0	0.1591	0.171
"V9667"	0.35	0	0.138
"V9668"	0	0	0.0508
"V9669"	0.5	0.5076	0.5025
"V9670"	0.4333	0.2348	0.0179
"V9671"	0.375	0.069	0.0704
"V9672"	0	0	0.0524
"V9673"	0.5278	0.4008	0.469
"V9674"	0	0.0357	0.0603
"V9675"	0	0.2978	0.0629
"V9676"	0	0.3346	0.0874
"V9677"	0.3929	0.0476	0.118
"V9678"	0	0.0476	0.0468
"V9679"	0	0.05	0.0526
"V9680"	0.125	0.3241	0.3029
"V9681"	0.2083	0.0726	0.0286
"V9682"	0	0.1108	0.1535
"V9683"	0	0.1045	0.1409
"V9684"	0	0.0526	0.2343
"V9685"	0.3333	0.0556	0.0469
"V9686"	0	0	0.0762
"V9687"	0.2619	0.3392	0.2611
"V9688"	0	0	0.0773
"V9689"	0	0.0526	0.0632
"V9690"	0.4667	0.4892	0.4948
"V9691"	0.4333	0.2167	0.1463
"V9692"	0.1429	0.05	0.038
"V9693"	0	0.1491	0.0375
"V9694"	0	0	0.0657
"V9695"	0	0	0.0666
"V9696"	0.125	0.2246	0.1281
"V9697"	0	0.0887	0.0312
"V9698"	0.3393	0.4433	0.4556
"V9699"	0	0.1902	0.1333
"V9700"	0	0	0.0621
"V9701"	0	0.2321	0.0396
"V9702"	0.1111	0.04	0.1167
"V9703"	0.4821	0.5067	0.4922
"V9704"	0.1429	0.3319	0.1934
"V9705"	0	0.0677	0.0435
"V9706"	0	0.0677	0.0768
"V9707"	0	0.2438	0.1472
"V9708"	0.2083	0.2919	0.3541
"V9709"	0.1111	0.0435	0.0803
"V9710"	0.2857	0	0.1889
"V9711"	0	0.3015	0.1853
"V9712"	0	0.1167	0.0327
"V9713"	0	0.0345	0.093
"V9714"	0.1111	0.0998	0.0435
"V9715"	0.1111	0.1318	0.0435
"V9716"	0.5	0.3738	0.3863
"V9717"	0.4643	0.419	0.4257
"V9718"	0	0.1	0.0517
"V9719"	0.5	0.1727	0.1437
"V9720"	0.5	0.0909	0.0911
"V9721"	NA	0	0.072
"V9722"	NA	0.0909	0.0374
"V9723"	0.2083	0.0998	0.1098
"V9724"	0.5278	0.5074	0.502
"V9725"	0.3929	0.5049	0.5016
"V9726"	0	0	0.0973
"V9727"	0.45	0.0714	0.1935
"V9728"	0	0	0.0592
"V9729"	0.3	0.3355	0.2771
"V9730"	0	0.0815	0.0485
"V9731"	0.1429	0.1517	0.1045
"V9732"	0.1111	0.0345	0.0603
"V9733"	0	0	0.0608
"V9734"	0.35	0	0.089
"V9735"	0	0.0435	0.0926
"V9736"	0	0.1381	0.0827
"V9737"	0	0	0.064
"V9738"	0	0.2056	0
"V9739"	0	0.0769	0.0426
"V9740"	0	0.5064	0.5039
"V9741"	0	0.1667	0.0417
"V9742"	0	0.5064	0.2633
"V9743"	0	0	0.0717
"V9744"	0.1111	0.1958	0.1537
"V9745"	0	0	0.0723
"V9746"	0.1111	0.0345	0.0636
"V9747"	0.1111	0.0345	0.0636
"V9748"	0	0.1032	0.0355
"V9749"	0	0.0667	0.0745
"V9750"	0	0.0667	0.0713
"V9751"	0.3	0.4211	0.3779
"V9752"	0.4286	0.4816	0.4807
"V9753"	0.2619	0	0.1198
"V9754"	0.1667	0	0.1131
"V9755"	0.1667	0	0.1163
"V9756"	0.4762	0.5037	0.4867
"V9757"	0.35	0.1208	0.1541
"V9758"	0.6	0.5152	0.5064
"V9759"	0	0	0.1062
"V9760"	0	0	0.0613
"V9761"	0	0.1111	0.1435
"V9762"	0	0	0.0603
"V9763"	0	0.5182	0.2125
"V9764"	0.3333	0.2455	0.2126
"V9765"	0	0	0.17
"V9766"	0	0	0.0592
"V9767"	0.2	0.1286	0.0798
"V9768"	0.3214	0.495	0.418
"V9769"	0	0	0.0694
"V9770"	0.1111	0	0.0693
"V9771"	0.2321	0.3533	0.2819
"V9772"	0.125	0	0.075
"V9773"	0	0.0726	0.1466
"V9774"	0.4286	0.504	0.4769
"V9775"	0	0.1362	0.0192
"V9776"	0	0.1558	0.0245
"V9777"	0	0.05	0.0842
"V9778"	0	0.1491	0.0366
"V9779"	0.4	0.4242	0.3619
"V9780"	0	0	0.1165
"V9781"	0.6	0.0833	0.1467
"V9782"	0.6	0.0769	0.1765
"V9783"	0	0.4872	0.1078
"V9784"	0.4	0	0.0576
"V9785"	0	0	0.1122
"V9786"	0	0	0.144
"V9787"	0	0.0714	0.2368
"V9788"	0	0.0769	0.0914
"V9789"	0	0.1842	0.2352
"V9790"	0.1429	0.04	0.0495
"V9791"	0.3214	0.1902	0.2038
"V9792"	0	0.0815	0.0787
"V9793"	0.3929	0.4111	0.3606
"V9794"	0.4167	0.4891	0.426
"V9795"	0.1667	0.2925	0.1809
"V9796"	0	0.1558	0.1075
"V9797"	0	0.0588	0.1056
"V9798"	0.1111	0	0.0491
"V9799"	0.1111	0.0556	0.0595
"V9800"	0.125	0.05	0.0933
"V9801"	0.1111	0.0667	0.0803
"V9802"	0	0.0345	0.0603
"V9803"	0.5	0.0667	0.0575
"V9804"	NA	0.2708	0.1563
"V9805"	0	0.0667	0.0509
"V9806"	0.1667	0.0714	0.0919
"V9807"	0.1667	0.175	0.0793
"V9808"	0.5	0.2833	0.1827
"V9809"	0.4524	0.5065	0.5019
"V9810"	0	0.0556	0.0721
"V9811"	0	0	0.052
"V9812"	0	0	0.0641
"V9813"	0	0	0.0897
"V9814"	0	0	0.0738
"V9815"	0.5	0.4808	0.4942
"V9816"	0	0.0998	0.0349
"V9817"	0	0.0998	0.0435
"V9818"	0.1111	0.0357	0.0603
"V9819"	0.2321	0.1396	0.1277
"V9820"	0.1429	0.1446	0.0359
"V9821"	0	0.2183	0.0975
"V9822"	0.3214	0.4772	0.4992
"V9823"	0	0.0417	0.0883
"V9824"	0	0.2749	0.1057
"V9825"	0	0.05	0.062
"V9826"	0.6667	0.5105	0.5018
"V9827"	0.381	0.2059	0.1932
"V9828"	0.125	0.1053	0.0917
"V9829"	0	0.1569	0.1167
"V9830"	0	0.1053	0.0464
"V9831"	0	0.037	0.046
"V9832"	0.381	0.4868	0.488
"V9833"	0.5	0.2381	0.4519
"V9834"	0	0.2381	0.3617
"V9835"	0.4167	0.4706	0.4991
"V9836"	0.5	0.4905	0.484
"V9837"	0	0.1884	0.1379
"V9838"	0.1111	0.0998	0.0268
"V9839"	0.1111	0.0677	0.0356
"V9840"	0.1111	0.0677	0.0268
"V9841"	0.2917	0.2426	0.3236
"V9842"	0.5	0.2083	0.4793
"V9843"	0.25	0.2455	0.142
"V9844"	0.3333	0.4714	0.4333
"V9845"	0.35	0.4182	0.346
"V9846"	0.25	0.1111	0.1753
"V9847"	0.5	0.2083	0.0776
"V9848"	0.1111	0.3823	0.2337
"V9849"	0.2222	0.2414	0.3284
"V9850"	0.5	0.2527	0.31
"V9851"	0.5	0.2692	0.1451
"V9852"	0.4167	0.2273	0.1181
"V9853"	0	0.0769	0.0805
"V9854"	0.3333	0.0769	0.1978
"V9855"	0	0	0.0645
"V9856"	0.4	0	0.0328
"V9857"	0.5	0.4636	0.5071
"V9858"	0.2	0.4273	0.2028
"V9859"	0.2	0	0.0325
"V9860"	0	0.2692	0.1497
"V9861"	0	0	0.0604
"V9862"	0	0.1305	0.0687
"V9863"	0.3611	0.414	0.3699
"V9864"	0	0.0677	0.1099
"V9865"	0	0.0714	0.0569
"V9866"	0	0.1286	0.1765
"V9867"	0	0.3626	0.0949
"V9868"	0	0.4011	0.2824
"V9869"	0	0	0.1551
"V9870"	0	0.101	0.0395
"V9871"	0	0.101	0.0865
"V9872"	0	0.0345	0.0819
"V9873"	0.2917	0.4544	0.3446
"V9874"	0	0	0.2185
"V9875"	0.5556	0.475	0.5008
"V9876"	0.5	0.4917	0.4837
"V9877"	0.1111	0.1176	0.075
"V9878"	0	0	0.0594
"V9879"	0	0.1691	0.0312
"V9880"	0	0.0556	0.0748
"V9881"	0	0.05	0.1203
"V9882"	0	0.1868	0.1219
"V9883"	0	0	0.0532
"V9884"	0	0	0.0533
"V9885"	0.1429	0.2289	0.091
"V9886"	0	0.1621	0.0812
"V9887"	0.1667	0.2446	0.0516
"V9888"	0	0.1357	0.1629
"V9889"	0.1429	0.2016	0.0407
"V9890"	0.3	0.085	0.1643
"V9891"	0.2619	0.085	0.2059
"V9892"	0	0.0815	0.0473
"V9893"	0.2857	0	0.0429
"V9894"	0.1429	0.1045	0.1131
"V9895"	0	0.069	0.1688
"V9896"	0.1429	0.133	0.052
"V9897"	0	0.0701	0.0939
"V9898"	0.25	0.0667	0.1749
"V9899"	0	0.2451	0
"V9900"	0	0.5088	0.4782
"V9901"	0.6667	0.1727	0.1165
"V9902"	0	0	0.0592
"V9903"	0	0.0909	0.058
"V9904"	0	0	0.0569
"V9905"	0	0.0726	0.0383
"V9906"	0	0.1357	0.2606
"V9907"	0.5	0.3715	0.3973
"V9908"	0.4286	0.4167	0.5008
"V9909"	0	0	0.0539
"V9910"	0.4306	0.4817	0.4193
"V9911"	0.2321	0.2536	0.2769
"V9912"	0	0.0556	0.1607
"V9913"	0	0.1023	0.0811
"V9914"	0.1429	0.1762	0.0721
"V9915"	0	0	0.052
"V9916"	0	0.3579	0.1994
"V9917"	0.2619	0.0974	0.0965
"V9918"	0	0.05	0.052
"V9919"	0.2619	0	0.1097
"V9920"	0.3214	0.2857	0.315
"V9921"	0	0.1196	0.0837
"V9922"	0.381	0.3429	0.3943
"V9923"	0	0	0.0515
"V9924"	0.2857	0.0887	0.0819
"V9925"	0.2222	0	0.1797
"V9926"	0.2222	0.1538	0.0811
"V9927"	0.2222	0.4619	0.4513
"V9928"	0.5556	0.5	0.4906
"V9929"	0	0.0677	0.0353
"V9930"	0.4464	0.3917	0.4047
"V9931"	0.5	0.5064	0.4928
"V9932"	0.2	0.2582	0.1575
"V9933"	0	0.35	0.3076
"V9934"	0	0.1558	0.0407
"V9935"	0	0.1902	0.1075
"V9936"	0	0	0.0594
"V9937"	0.1111	0.1349	0.0686
"V9938"	0.2	0	0.0408
"V9939"	0	0.25	0.0816
"V9940"	0.2	0	0.0408
"V9941"	0.2	0.4107	0.0408
"V9942"	0	0	0.0576
"V9943"	0	0.0417	0.0899
"V9944"	0.1111	0.0998	0.0687
"V9945"	0.5417	0.4569	0.4078
"V9946"	0	0.0526	0.0424
"V9947"	0.4286	0.2026	0.1154
"V9948"	0	0.0974	0.0319
"V9949"	0	0.2668	0.106
"V9950"	0	0	0.0588
"V9951"	0.1429	0.4134	0.2693
"V9952"	0	0.1265	0.0939
"V9953"	0	0.0435	0.0486
"V9954"	0.1429	0.0887	0.0363
"V9955"	0.1429	0.0455	0.0366
"V9956"	0.5238	0.3015	0.2434
"V9957"	NA	0	0.0508
"V9958"	NA	0	0.0508
"V9959"	NA	0	0.05
"V9960"	NA	0.2619	0.3209
"V9961"	NA	0.4375	0.4754
"V9962"	0.5	0.3022	0.2798
"V9963"	0	0.0455	0.0642
"V9964"	0.2321	0.2771	0.1793
"V9965"	0.1667	0.3	0.1354
"V9966"	0.381	0	0.1018
"V9967"	0.381	0	0.0897
"V9968"	0.4167	0.4952	0.4709
"V9969"	0.5	0.35	0.3994
"V9970"	0.3333	0	0.0993
"V9971"	0	0	0.0524
"V9972"	0	0.0667	0.0384
"V9973"	0	0.0667	0.0395
"V9974"	0	0.0714	0.1004
"V9975"	0	0.0714	0.1164
"V9976"	0.1111	0.1613	0.0362
"V9977"	0	0.0677	0.0359
"V9978"	0	0.0701	0.0519
"V9979"	0.1111	0	0.1355
"V9980"	0.6667	0.3632	0.288
"V9981"	0	0.0556	0.0448
"V9982"	0.6667	0.1762	0.1622
"V9983"	0	0.0526	0.0443
"V9984"	0.2	0.1491	0.128
"V9985"	0	0	0.0555
"V9986"	0.3333	0.3077	0.2545
"V9987"	0	0.1944	0.2015
"V9988"	0	0	0.1275
"V9989"	0	0	0.0654
"V9990"	0	0.0726	0.0384
"V9991"	0.55	0.5111	0.4528
"V9992"	0.45	0.5	0.5
"V9993"	0.35	0.3214	0.3886
"V9994"	0.4286	0.4357	0.3165
"V9995"	0	0	0.0745
"V9996"	0.4333	0.2078	0.252
"V9997"	0	0.04	0.0574
"V9998"	0.4524	0.0815	0.1285
"V9999"	0	0.085	0.039
"V10000"	0.2222	0.2765	0.1843
"V10001"	0.2321	0.037	0.0463
"V10002"	0	0	0.0642
"V10003"	0.125	0	0.0464
"V10004"	0.2857	0.1667	0.1064
"V10005"	0	0	0.0537
"V10006"	0.4333	0.2132	0.2081
"V10007"	0.5	0.5029	0.4573
"V10008"	0	0.0556	0.0462
"V10009"	0	0.0929	0.0357
"V10010"	0.1429	0.0887	0.0349
"V10011"	0.5238	0.5105	0.4521
"V10012"	0.2619	0	0.0794
"V10013"	0.2	0.2403	0.1653
"V10014"	0	0.1491	0.0832
"V10015"	0.1667	0.1357	0.1259
"V10016"	0.2	0.1491	0.0473
"V10017"	0.4821	0.5048	0.5031
"V10018"	0.5179	0.5024	0.5019
"V10019"	0.4167	0.2835	0.3297
"V10020"	0.3611	0.3704	0.3618
"V10021"	0	0	0.0548
"V10022"	0.2083	0.2487	0.1762
"V10023"	0.5476	0.4735	0.4991
"V10024"	0.1111	0.1032	0.1572
"V10025"	0.1111	0.1884	0.0704
"V10026"	0.5714	0.4024	0.2841
"V10027"	0.381	0.5072	0.5044
"V10028"	0	0.0417	0.1353
"V10029"	0	0.164	0.0785
"V10030"	0.3333	0	0.0546
"V10031"	0.5	0.4963	0.5
"V10032"	0.5	0.5	0.5009
"V10033"	0.5	0.4875	0.5009
"V10034"	0	0.0677	0.0686
"V10035"	0	0.0909	0.075
"V10036"	0	0.1818	0.0196
"V10037"	0	0.4889	0.3816
"V10038"	0.4167	0.1884	0.2507
"V10039"	0.2083	0.0345	0.0349
"V10040"	0	0.0357	0.0857
"V10041"	0	0.1068	0.0543
"V10042"	0	0.0726	0.0365
"V10043"	0.2083	0	0.0625
"V10044"	0.3611	0.1517	0.2647
"V10045"	0.1667	0.0417	0.1868
"V10046"	0.4333	0	0.0223
"V10047"	0.5	0.0667	0.0325
"V10048"	0.5	0.4417	0.402
"V10049"	0.3333	0.0625	0.05
"V10050"	0	0.1857	0.1738
"V10051"	0	0.0588	0.0713
"V10052"	0.4167	0.0625	0.1788
"V10053"	0.3	0.175	0.2001
"V10054"	0.5	0.4905	0.4482
"V10055"	0.2	0.193	0.1598
"V10056"	0.35	0.3289	0.354
"V10057"	0	0.193	0.1517
"V10058"	0	0.193	0.1181
"V10059"	0	0.114	0.0461
"V10060"	0	0.193	0.1198
"V10061"	0	0	0.0639
"V10062"	0	0.1349	0.0736
"V10063"	0	0.1068	0.1549
"V10064"	0	0.037	0.0458
"V10065"	0.3333	0.1068	0.0463
"V10066"	0	0.0754	0.084
"V10067"	0	0	0.0677
"V10068"	0.1111	0	0.0438
"V10069"	0	0.037	0.0533
"V10070"	0	0.1068	0.0636
"V10071"	0	0.0345	0.1107
"V10072"	0.1111	0.0998	0.0613
"V10073"	0.375	0.3128	0.3467
"V10074"	0.5139	0.4288	0.3795
"V10075"	0.1111	0.1958	0.1157
"V10076"	0.2917	0.3003	0.2423
"V10077"	0.3333	0.4111	0.459
"V10078"	0	0.0455	0.2108
"V10079"	0	0.087	0.2011
"V10080"	0	0.0385	0.0908
"V10081"	0	0.037	0.0593
"V10082"	0	0.037	0.1036
"V10083"	0.4107	0.2564	0.3297
"V10084"	0	0.2906	0.2729
"V10085"	0.1111	0.0998	0.0603
"V10086"	0	0	0.0604
"V10087"	0.1111	0.2414	0.2214
"V10088"	0.2917	0	0.0687
"V10089"	0.3571	0.4006	0.4725
"V10090"	0	0.0476	0.0621
"V10091"	0.1429	0	0.041
"V10092"	0.2619	0.3595	0.2721
"V10093"	0	0.0929	0.0312
"V10094"	0.1429	0.1447	0.0898
"V10095"	0	0.0909	0.04
"V10096"	0.3333	0.2273	0.3443
"V10097"	0	0.0998	0.0931
"V10098"	0	0.0726	0.0467
"V10099"	0	0.1108	0.0386
"V10100"	0.4722	0.3718	0.4169
"V10101"	0.2083	0.0345	0.1546
"V10102"	0.2083	0.0345	0.1546
"V10103"	0.4667	0.5064	0.4913
"V10104"	0.4667	0.4125	0.409
"V10105"	0.1111	0.1396	0.1218
"V10106"	0	0.1176	0.1131
"V10107"	0.5	0.3382	0.236
"V10108"	0.5417	0.5099	0.5024
"V10109"	0	0.0345	0.0448
"V10110"	0.125	0	0.1662
"V10111"	0.2321	0.0998	0.0621
"V10112"	0.2	0.2455	0.0652
"V10113"	0	0.1601	0.0608
"V10114"	0	0.0677	0.0355
"V10115"	0.1111	0.0357	0.0446
"V10116"	0.1111	0.1601	0.1334
"V10117"	0.5139	0.5025	0.5018
"V10118"	0.2917	0.2672	0.275
"V10119"	0.2083	0.0345	0.101
"V10120"	0	0.3816	0.3549
"V10121"	0.3333	0	0.0469
"V10122"	0.45	0.2026	0.3297
"V10123"	0.2222	0	0.1011
"V10124"	0.5417	0.4988	0.4484
"V10125"	0	0.0345	0.0686
"V10126"	0	0.1305	0.0263
"V10127"	0.2083	0	0.0435
"V10128"	0	0.0345	0.0438
"V10129"	0	0	0.0956
"V10130"	0	0	0.0729
"V10131"	0	0.0476	0.1397
"V10132"	0.1667	0.2833	0.3045
"V10133"	0	0	0.0852
"V10134"	0.25	0.2843	0.2104
"V10135"	0.1667	0	0.0617
"V10136"	0	0	0.0529
"V10137"	0.1111	0.0677	0.0349
"V10138"	0	0	0.0784
"V10139"	0	0.0625	0.0392
"V10140"	0	0	0.0569
"V10141"	0	0.1333	0.0196
"V10142"	0	0.1333	0.0196
"V10143"	0	0.1333	0.0192
"V10144"	0	0.1333	0.02
"V10145"	0	0.1333	0.0196
"V10146"	0	0.1333	0.0196
"V10147"	0	0.1333	0.0374
"V10148"	0	0.0625	0.0408
"V10149"	0.5	0.4176	0.4743
"V10150"	0.2619	0.2879	0.1981
"V10151"	0	0.0769	0.0675
"V10152"	0	0.0833	0.066
"V10153"	0.2619	0	0.0342
"V10154"	0	0.0357	0.1054
"V10155"	0.2083	0.3201	0.1287
"V10156"	0	0.0769	0.1165
"V10157"	0.2857	0.1857	0.4052
"V10158"	0	0.0769	0.0733
"V10159"	0.1429	0	0.0649
"V10160"	0.2619	0.2574	0.2743
"V10161"	0	0.0588	0.0428
"V10162"	0	0	0.0799
"V10163"	0.6667	0.4615	0.4604
"V10164"	0.6667	0.4835	0.4012
"V10165"	0.1111	0.1769	0.1357
"V10166"	0	0.1167	0.1308
"V10167"	0	0.1167	0.1381
"V10168"	0.2083	0.2228	0.1761
"V10169"	0.1111	0.1167	0.1394
"V10170"	0	0	0.0694
"V10171"	0.5278	0.4825	0.5014
"V10172"	0.5278	0.4608	0.5026
"V10173"	0	0.0556	0.16
"V10174"	0	0.0677	0.0519
"V10175"	0	0.0677	0.0435
"V10176"	0	0.1727	0.1573
"V10177"	0.1111	0.0357	0.0524
"V10178"	0.25	0.2727	0.2178
"V10179"	0	0.1976	0.1986
"V10180"	0	0.1976	0.1986
"V10181"	0.2917	0.2833	0.3298
"V10182"	0	0	0.0779
"V10183"	0.375	0.0677	0.0519
"V10184"	0.1111	0.1897	0.0609
"V10185"	0.1111	0.2155	0.2522
"V10186"	0	0.1591	0.1608
"V10187"	0.3333	0.1591	0.1886
"V10188"	0	0.1	0.1254
"V10189"	0.25	0.0909	0.0175
"V10190"	0	0.0455	0.0568
"V10191"	0	0.0677	0.0768
"V10192"	0	0.0677	0.1169
"V10193"	0	0	0.0686
"V10194"	0.3929	0.2947	0.3149
"V10195"	0.4762	0.4167	0.3974
"V10196"	0	0.1068	0.0873
"V10197"	0.25	0	0.0997
"V10198"	0.4167	0.0625	0.1451
"V10199"	0	0.0625	0.0492
"V10200"	0	0.2593	0.1037
"V10201"	0	0.0754	0.1118
"V10202"	0.2222	0.1769	0.2691
"V10203"	0.2083	0.1305	0.0768
"V10204"	0	0.0677	0.0519
"V10205"	0.4444	0.3836	0.1661
"V10206"	0.4107	0.3305	0.4067
"V10207"	0	0.2536	0.2419
"V10208"	0.2083	0.2155	0.2246
"V10209"	0.2083	0.3116	0.2523
"V10210"	0.2083	0.3201	0.2541
"V10211"	0.1111	0	0.0528
"V10212"	0.1111	0.1305	0.1675
