"BRWA"	"BWWA"	"GWWA"
"V8364"	0	-0.037	0.3789
"V8365"	0	1	1
"V8366"	0	0	-0.0095
"V8367"	0	0	-0.0297
"V8368"	0	1	-0.0093
"V8369"	0	0.3714	0.1302
"V8370"	0	0	-0.0392
"V8371"	0	0	-0.0392
"V8372"	0	0	-0.04
"V8373"	0	0.4462	0.2273
"V8374"	0	-0.04	0.6519
"V8375"	0	0	1
"V8376"	0	0	-0.0303
"V8377"	0	0	0.2458
"V8378"	0	0.4468	0.199
"V8379"	0	0.4766	0.1592
"V8380"	0	-0.1707	-0.1429
"V8381"	0	0	-0.0137
"V8382"	0	0	-0.0381
"V8383"	0	-0.0182	0.0622
"V8384"	0	0	-0.0516
"V8385"	0	-0.0182	0.4849
"V8386"	0	0	-0.0374
"V8387"	0	-0.0182	0.075
"V8388"	1	-0.0769	0.026
"V8389"	0	-0.0182	-0.0138
"V8390"	-0.1667	-0.12	-0.041
"V8391"	0	-0.1364	0.0616
"V8392"	0	0	-0.0185
"V8393"	0	0.0079	0.126
"V8394"	0	0	-0.037
"V8395"	0	0	-0.0143
"V8396"	0	-0.0833	-0.0635
"V8397"	0.0625	-0.4426	-0.1653
"V8398"	0	0	-0.024
"V8399"	0	-0.1538	-0.0656
"V8400"	0	0	-0.0374
"V8401"	0	-0.0182	-0.0233
"V8402"	0.6364	-0.0425	-0.0946
"V8403"	0	0	-0.0228
"V8404"	-0.4545	0.1884	-0.1974
"V8405"	0	-0.1176	-0.0597
"V8406"	0	-0.0256	0.1793
"V8407"	0	0.0552	0.0287
"V8408"	0.5714	0.16	0.2147
"V8409"	0	-0.0588	0.1797
"V8410"	-0.2	0.3913	-0.083
"V8411"	-0.1429	-0.0345	-0.0172
"V8412"	-0.2	0	-0.0261
"V8413"	0	0	-0.0261
"V8414"	0	0	-0.0407
"V8415"	0	0.6486	-0.0099
"V8416"	0	0	0.6623
"V8417"	0	0	0.6623
"V8418"	0	0	-0.0309
"V8419"	-0.1667	-0.1284	-0.0617
"V8420"	0	-0.098	-0.0275
"V8421"	0	-0.0769	-0.0182
"V8422"	-0.0667	-0.0566	0.1443
"V8423"	0	0	-0.0139
"V8424"	0	-0.2258	-0.1477
"V8425"	0	-0.0286	-0.0633
"V8426"	0	1	0.6565
"V8427"	0	0.4603	0.4913
"V8428"	1	0.2544	0.4458
"V8429"	0	-0.0204	-0.0427
"V8430"	-0.0769	-0.2704	-0.0644
"V8431"	-0.0909	-0.2704	-0.0443
"V8432"	-0.0526	-0.5424	-0.2074
"V8433"	-0.2308	-0.2727	0.0091
"V8434"	1	0.4576	0.177
"V8435"	-0.3333	-0.4545	-0.4592
"V8436"	0	-0.0256	-0.0115
"V8437"	0	0	0.1442
"V8438"	-0.0667	0.0079	-0.1577
"V8439"	0	-0.0455	-0.0104
"V8440"	0	0	-0.0278
"V8441"	0	0	-0.0283
"V8442"	0	0	-0.0725
"V8443"	0	0	0.1432
"V8444"	0	0	-0.045
"V8445"	-0.2	-0.3103	-0.2363
"V8446"	0	-0.0182	-0.0516
"V8447"	0	-0.12	-0.0182
"V8448"	0	0	-0.1111
"V8449"	0	0	-0.0229
"V8450"	0	0	-0.0216
"V8451"	-0.3333	-0.3125	-0.2158
"V8452"	-0.2	-0.0526	-0.0207
"V8453"	0	-0.0526	0.6636
"V8454"	-0.0769	-0.2	-0.3223
"V8455"	-0.1667	-0.4	-0.3047
"V8456"	0	-0.2353	-0.322
"V8457"	0	-0.027	-0.0657
"V8458"	-0.0909	-0.027	-0.0299
"V8459"	-0.5	-0.4118	-0.3018
"V8460"	-0.0667	0	-0.0228
"V8461"	0	-0.0566	-0.012
"V8462"	0	0.6545	0.4794
"V8463"	0	-0.0182	-0.0137
"V8464"	0	-0.0182	-0.0137
"V8465"	0	0	-0.0235
"V8466"	0	1	-0.0439
"V8467"	0	0.4766	0.2787
"V8468"	-0.0769	0.0913	0.2042
"V8469"	0	0.1975	0.1827
"V8470"	0	-0.037	-0.0381
"V8471"	-0.0667	-0.0189	-0.0531
"V8472"	-0.4545	-0.0027	0.1283
"V8473"	-0.3333	-0.1024	-0.1084
"V8474"	0	-0.0244	-0.018
"V8475"	0	-0.0256	0.3515
"V8476"	-0.0909	0.4366	0.4065
"V8477"	-0.5	-0.4636	0.1918
"V8478"	0	-0.1111	0.0831
"V8479"	0	0	0.6618
"V8480"	1	1	0.3368
"V8481"	0	0	1
"V8482"	1	0.0845	0.1572
"V8483"	0	0	0.6632
"V8484"	0	-0.1	0.0262
"V8485"	0	0.6512	0.2083
"V8486"	-0.2308	-0.098	-0.113
"V8487"	0	0	-0.0228
"V8488"	0	-0.0182	-0.0183
"V8489"	0	0	-0.0275
"V8490"	0.6154	-0.3514	-0.1153
"V8491"	0	0	-0.0352
"V8492"	0.3913	0.1864	0.2685
"V8493"	0	0	-0.0283
"V8494"	0	0.3588	-0.028
"V8495"	0	1	-0.0628
"V8496"	0	0	-0.0185
"V8497"	0	-0.0182	-0.0137
"V8498"	0	-0.0182	-0.0338
"V8499"	0	0	0.1657
"V8500"	0	-0.1304	-0.0476
"V8501"	0	0	-0.0459
"V8502"	0	0	-0.0182
"V8503"	0	0	-0.0182
"V8504"	0	0	-0.0536
"V8505"	0	0	-0.0357
"V8506"	0	0	0.3054
"V8507"	-0.2	-0.2414	-0.1475
"V8508"	0	0	-0.0331
"V8509"	0	0	-0.0201
"V8510"	0	0	0.2651
"V8511"	0	0	-0.0259
"V8512"	0	-0.05	-0.0263
"V8513"	0	0	1
"V8514"	0.5714	0.6053	0.4769
"V8515"	1	0	0.386
"V8516"	0	0	-0.0353
"V8517"	0	-0.027	-0.0827
"V8518"	0	0	-0.0141
"V8519"	0.3684	-0.4844	-0.1621
"V8520"	0	-0.0588	-0.0072
"V8521"	0	-0.098	-0.0211
"V8522"	0	-0.0182	-0.1089
"V8523"	-0.0769	0.4747	0.2572
"V8524"	0	0	0.7419
"V8525"	0	0.3933	0.4066
"V8526"	0	0	0.6592
"V8527"	0	0	0.1908
"V8528"	0	0.4766	0.1632
"V8529"	0	0	-0.0217
"V8530"	0	0	-0.0103
"V8531"	0	0	0.4892
"V8532"	0	-0.0811	0.3107
"V8533"	0	0	0.3848
"V8534"	0.0625	-0.1409	0.2668
"V8535"	0	0	-0.036
"V8536"	0	1	1
"V8537"	0.6154	0.8136	0.7877
"V8538"	0	0	0.6615
"V8539"	0	0	0.7318
"V8540"	0.6154	0.6962	0.5114
"V8541"	0.6154	0.8136	0.6087
"V8542"	0.6154	0.8136	0.6791
"V8543"	0.6667	0.4286	0.466
"V8544"	0	0.3239	0.6358
"V8545"	0	0.6557	0.4562
"V8546"	0	0	-0.0256
"V8547"	-0.0769	-0.0714	-0.0541
"V8548"	0	0	-0.026
"V8549"	-0.4	-0.25	-0.0546
"V8550"	0	-0.0566	0.3901
"V8551"	0	-0.0909	0
"V8552"	0	0	1
"V8553"	0	0	0.4895
"V8554"	0.3846	0.0166	0.3308
"V8555"	0	0	0.7923
"V8556"	0	-0.0833	0.3404
"V8557"	0	0	-0.0213
"V8558"	0	0	0.6576
"V8559"	-0.1429	0	-0.0508
"V8560"	0	0	-0.0339
"V8561"	0	0	-0.0545
"V8562"	0	-0.0244	-0.0494
"V8563"	0	-0.0233	-0.023
"V8564"	0	0	-0.0228
"V8565"	0	0.4737	-0.0647
"V8566"	0	0.4757	0.494
"V8567"	0.6364	0	0.0875
"V8568"	0	0	-0.028
"V8569"	0	-0.1304	0.2343
"V8570"	0	0.4747	-0.0329
"V8571"	0	-0.0182	-0.0182
"V8572"	0	0	-0.04
"V8573"	0	0	-0.0099
"V8574"	0	-0.0566	-0.0566
"V8575"	0	-0.0182	-0.0275
"V8576"	0	0	-0.0516
"V8577"	0	0.0845	0.3242
"V8578"	1	0.2294	0.2411
"V8579"	-0.0769	0	0.1589
"V8580"	-1	-1	-0.9231
"V8581"	-1	-1	-0.9231
"V8582"	0	0.6552	0.5404
"V8583"	0	0	0.7957
"V8584"	0	-0.0244	0.6638
"V8585"	0	-0.0625	-0.0219
"V8586"	0	0	-0.0076
"V8587"	0	0	-0.0159
"V8588"	0	0	-0.0519
"V8589"	-0.6	-0.3462	-0.4335
"V8590"	0	0	-0.0312
"V8591"	0	-0.0345	-0.0345
"V8592"	-0.0667	-0.0189	0.1243
"V8593"	0	0.4766	-0.0275
"V8594"	0	-0.0182	-0.0182
"V8595"	0.3333	0.1742	0.2137
"V8596"	0	-0.0476	0.6644
"V8597"	0.5484	-0.0329	0.1162
"V8598"	0	0	0.5916
"V8599"	0	0	0.3176
"V8600"	0.6	0.5769	0.2184
"V8601"	0	0.16	0.2046
"V8602"	0	0	0.3896
"V8603"	0	-0.037	0.1038
"V8604"	-0.0769	0	0.3183
"V8605"	0	0	-0.0331
"V8606"	0	-0.0323	-0.0135
"V8607"	1	0	0.6461
"V8608"	0	0	-0.0289
"V8609"	0	0	-0.023
"V8610"	0	0	0.1911
"V8611"	0	-0.1098	0.0458
"V8612"	0.5714	0.0435	0.0724
"V8613"	0	-0.0476	-0.042
"V8614"	1	-0.625	0.1742
"V8615"	0	0.4766	-0.0622
"V8616"	0	0	0.1588
"V8617"	-0.0667	0	0.3191
"V8618"	1	1	-0.0091
"V8619"	0	-0.0612	0.0721
"V8620"	0	0.2012	0.0336
"V8621"	0	-0.0385	-0.023
"V8622"	0.4074	-0.2934	-0.1534
"V8623"	0.4074	0.2189	0.0428
"V8624"	0.5897	-0.2372	-0.2803
"V8625"	0	0.6582	0.3758
"V8626"	-0.0667	-0.0566	0.3187
"V8627"	0	-0.0182	0.2665
"V8628"	0.6364	0.0968	0.233
"V8629"	0	1	0.5457
"V8630"	0.6364	0.4757	0.1043
"V8631"	0	0	0.3185
"V8632"	0	0	-0.019
"V8633"	0	0	0.1425
"V8634"	0.2258	0.2452	0.1314
"V8635"	0	-0.0857	-0.0657
"V8636"	-0.2973	-0.2571	-0.2007
"V8637"	0	-0.0811	-0.0972
"V8638"	0	-0.027	0.3125
"V8639"	0	-0.0556	-0.0068
"V8640"	0	-0.0556	-0.0811
"V8641"	0	0	0.3834
"V8642"	0	0.7778	-0.024
"V8643"	1	0.1034	0.1319
"V8644"	0	0	-0.0275
"V8645"	0	-0.0566	-0.0182
"V8646"	-0.6	-0.75	-0.6775
"V8647"	0	0	-0.0069
"V8648"	0	-0.04	-0.0423
"V8649"	-0.0667	0.5235	0.1947
"V8650"	0	0	0.1942
"V8651"	0	0	0.1942
"V8652"	-0.0667	-0.037	-0.0233
"V8653"	0	-0.0566	-0.0182
"V8654"	-0.0667	-0.037	-0.0821
"V8655"	0	0	0.1673
"V8656"	0	0	-0.037
"V8657"	0	-0.013	-0.1001
"V8658"	0	-0.013	-0.1472
"V8659"	0	0	1
"V8660"	0	0	0.3177
"V8661"	0	0	0.3892
"V8662"	0	-0.122	0.3318
"V8663"	0	1	0.6625
"V8664"	0	0	1
"V8665"	0	0	0.4884
"V8666"	0	1	0.3801
"V8667"	0	0	0.794
"V8668"	0	1	0.4884
"V8669"	0	0	0.7939
"V8670"	0	0	-0.02
"V8671"	0.6316	0.2754	0.0446
"V8672"	0.6316	0.2117	0.0324
"V8673"	0	0	0.3839
"V8674"	0	0.3289	0.4598
"V8675"	0	0	0.5737
"V8676"	-0.0769	0.2941	0.4753
"V8677"	0	-0.0417	0.3024
"V8678"	0	-0.0417	0.3024
"V8679"	0.6364	-0.087	0.1945
"V8680"	0	-0.0417	-0.0242
"V8681"	-0.0667	0	-0.0303
"V8682"	0	0.4713	0.5579
"V8683"	0	0	0.5396
"V8684"	0	-0.0233	0.3281
"V8685"	0	0	0.493
"V8686"	0.1923	-0.1818	-0.0833
"V8687"	0.0667	-0.3333	-0.1109
"V8688"	-0.0909	0.4725	-0.0307
"V8689"	0.1923	-0.0455	0.0444
"V8690"	0	0	-0.0497
"V8691"	0	0	-0.033
"V8692"	0	-0.0213	-0.0112
"V8693"	0.5714	-0.2308	-0.1385
"V8694"	0	0	-0.0175
"V8695"	0	-0.0303	-0.0169
"V8696"	0	-0.0323	-0.0175
"V8697"	0	0	0.1639
"V8698"	-0.0769	-0.0476	0.1733
"V8699"	0	0	-0.0323
"V8700"	0	0	1
"V8701"	0	0	-0.0256
"V8702"	0	0	0.796
"V8703"	0	0	-0.0443
"V8704"	0	0	-0.0196
"V8705"	0	0	0.0673
"V8706"	-0.4	-0.0827	0.1718
"V8707"	0	-0.0417	-0.0374
"V8708"	0	0.1381	-0.0538
"V8709"	0	0.2258	-0.1047
"V8710"	-0.0769	0.2117	0.0904
"V8711"	0	0	-0.037
"V8712"	-0.0909	0.4217	-0.095
"V8713"	0	0.2615	0.0423
"V8714"	0	0	0.3869
"V8715"	0	0	0.4924
"V8716"	0	-0.0435	-0.0059
"V8717"	0	0	-0.0118
"V8718"	0	0	-0.0323
"V8719"	0	0	0.2985
"V8720"	0.5714	-0.013	0.52
"V8721"	0	0.4839	0.1719
"V8722"	0	0.4839	0.1719
"V8723"	-0.1429	0.4576	0.0365
"V8724"	0	0	0.4723
"V8725"	0	0.3245	0.3525
"V8726"	0	0	0.4894
"V8727"	0	0	-0.0427
"V8728"	0.3333	0.2273	0.5482
"V8729"	0	0	0.7947
"V8730"	1	0.1064	0.4471
"V8731"	0	0.5041	0.3617
"V8732"	0.5714	0.2881	0.3486
"V8733"	0	0	0.1702
"V8734"	0	1	0.663
"V8735"	-0.5	-0.013	-0.3667
"V8736"	-0.6	-0.1111	-0.1108
"V8737"	0	0.618	0.5824
"V8738"	0	0	0.6566
"V8739"	0	0	0.6636
"V8740"	0	-0.0714	0.3862
"V8741"	0.3684	-0.0714	0.1674
"V8742"	0	-0.0345	-0.0189
"V8743"	0.0667	0.0857	0.1142
"V8744"	0	-0.0667	1
"V8745"	0.7273	0.28	0.3248
"V8746"	0.7273	0.2308	0.3121
"V8747"	0.7273	0.2308	0.3248
"V8748"	0	0	-0.0359
"V8749"	-0.7143	-0.2321	-0.2626
"V8750"	-0.25	-0.0256	-0.1489
"V8751"	0	0	-0.0337
"V8752"	-0.0667	0.2811	0.0408
"V8753"	0.75	0.059	0.2558
"V8754"	1	0	0.1942
"V8755"	1	0.6053	0.521
"V8756"	1	1	0.6071
"V8757"	1	0.4576	0.3761
"V8758"	0	-0.0182	-0.037
"V8759"	-0.3333	-0.0244	0.0363
"V8760"	-0.25	0.0717	-0.097
"V8761"	0	0	0.5585
"V8762"	0	-0.0556	0.01
"V8763"	1	1	-0.0055
"V8764"	0	-0.0526	-0.0526
"V8765"	0	0.7761	0.6348
"V8766"	-0.0909	0.3465	0.0323
"V8767"	-0.1111	-0.1351	-0.0482
"V8768"	-0.1111	-0.15	0.0471
"V8769"	0	0	0.1107
"V8770"	0	-0.0476	-0.0539
"V8771"	-0.1429	0.0221	0.0781
"V8772"	0	-0.0588	0.1343
"V8773"	0	-0.037	-0.0755
"V8774"	0	0	-0.0236
"V8775"	0	0	-0.0159
"V8776"	0	0	-0.023
"V8777"	-0.0667	-0.0182	-0.0476
"V8778"	0	0	0.2267
"V8779"	0	0	-0.0467
"V8780"	0	-0.1064	-0.0995
"V8781"	0	-0.1064	-0.0995
"V8782"	-0.1429	-0.0909	0.1389
"V8783"	0	0	-0.0332
"V8784"	0	1	-0.0097
"V8785"	0	0.6471	0.6516
"V8786"	0	0	0.6623
"V8787"	0	0	0.6623
"V8788"	0	-0.037	0
"V8789"	0	0	0.5478
"V8790"	-0.1429	0.2676	-0.0136
"V8791"	0	-0.0182	-0.0138
"V8792"	-0.6667	-0.1483	-0.1606
"V8793"	0	-0.0222	-0.0412
"V8794"	-0.0667	0.0284	-0.0722
"V8795"	0	-0.04	0.1937
"V8796"	-0.0667	-0.0182	-0.0027
"V8797"	0	-0.0182	0.1673
"V8798"	0	-0.0556	-0.0065
"V8799"	0	0.6571	0.8243
"V8800"	-0.0909	0.4725	0.4935
"V8801"	-0.0909	0.434	0.5067
"V8802"	0	0.785	0.3171
"V8803"	0	-0.0196	0.4933
"V8804"	0	-0.0196	0.6941
"V8805"	-0.0769	-0.0952	0.136
"V8806"	-0.0909	-0.1163	0.1689
"V8807"	0.3684	0.2326	-0.0106
"V8808"	0	0	0.1372
"V8809"	0	-0.0435	0.1442
"V8810"	0	0	-0.0444
"V8811"	0	0	0.1372
"V8812"	0	0.618	0
"V8813"	0	1	0.4866
"V8814"	1	1	0.8363
"V8815"	0	0	0.1654
"V8816"	0	0	0.2256
"V8817"	0	0	0.2661
"V8818"	0	1	0.7868
"V8819"	0	1	0.6376
"V8820"	0	0	-0.0549
"V8821"	0.1429	0.1034	-0.0221
"V8822"	0	0.451	0.2458
"V8823"	0	0	-0.0297
"V8824"	0	0	0.6621
"V8825"	0	0	0.3789
"V8826"	0	-0.0667	0.0576
"V8827"	0	-0.0323	0.1619
"V8828"	0	0.1509	0.7085
"V8829"	0	0	-0.0275
"V8830"	0	-0.0417	0.3165
"V8831"	-0.0667	0.4297	0.2441
"V8832"	0	0	0.3235
"V8833"	0.2258	0.4148	0.377
"V8834"	0	1	-0.0105
"V8835"	0	0	-0.0213
"V8836"	0	-0.0213	0.2227
"V8837"	0	0	0.4219
"V8838"	0	0.6364	0.6475
"V8839"	1	0.5	0.437
"V8840"	0	0	-0.022
"V8841"	1	-0.0222	0.3527
"V8842"	0	-0.0222	0.2918
"V8843"	-0.0909	0.1406	0.0012
"V8844"	0	-0.1739	0.1433
"V8845"	0	0	0.144
"V8846"	0	0.6538	0.1261
"V8847"	-0.0909	-0.0233	0.4255
"V8848"	1	0	0.4933
"V8849"	0	0.6585	0.335
"V8850"	0	0.0495	-0.2035
"V8851"	0	0	-0.0339
"V8852"	0	0.0977	-0.0833
"V8853"	0	-0.0588	-0.0407
"V8854"	-0.1429	-0.2511	-0.3406
"V8855"	0	-0.0286	-0.0159
"V8856"	0	0	-0.0229
"V8857"	-0.4286	0.0079	-0.0757
"V8858"	0	0	-0.0233
"V8859"	0	0	-0.0161
"V8860"	-0.0667	0.4737	0.3024
"V8861"	1	0.2811	0.4309
"V8862"	0	-0.125	-0.068
"V8863"	0	0	-0.0233
"V8864"	0	-0.0189	-0.0329
"V8865"	0	0	1
"V8866"	0	-0.0204	0.1052
"V8867"	0	-0.04	0.2661
"V8868"	0	0	0.8252
"V8869"	0.2258	0.0189	0.0272
"V8870"	0	0	-0.0196
"V8871"	-0.0667	0.1381	0.1589
"V8872"	0	0	-0.0095
"V8873"	0	-0.0435	-0.0377
"V8874"	0	0	0.1486
"V8875"	0	0.4757	0.3287
"V8876"	0	0	-0.0217
"V8877"	0	-0.0566	-0.0228
"V8878"	-0.3333	-0.3529	-0.2194
"V8879"	0	-0.0732	-0.0674
"V8880"	-0.1429	-0.1892	-0.0592
"V8881"	0	-0.0833	-0.0794
"V8882"	-0.0769	-0.0196	-0.0302
"V8883"	0	-0.0385	-0.0091
"V8884"	0	0	-0.0233
"V8885"	0	-0.037	-0.0228
"V8886"	-0.1429	0.0913	-0.0097
"V8887"	-0.0667	0	-0.0228
"V8888"	0	0	0.7309
"V8889"	0.5714	0.52	0.7434
"V8890"	0	0	0.7309
"V8891"	0	0	0.3761
"V8892"	-0.2973	0.4455	0.2059
"V8893"	0	0	0.4834
"V8894"	0	0	-0.0183
"V8895"	0	0	0.6502
"V8896"	0	0	0.6502
"V8897"	1	0.7557	0.402
"V8898"	0	0.3239	0.1074
"V8899"	1	0.5526	0.4241
"V8900"	1	0	0.3793
"V8901"	1	0	0.3785
"V8902"	1	0.8654	0.1723
"V8903"	0	0	-0.0806
"V8904"	0	-0.0588	-0.0977
"V8905"	0	-0.2143	-0.0894
"V8906"	0	0.2647	-0.0698
"V8907"	0.7407	-0.1089	0.0739
"V8908"	-0.1429	-0.1634	-0.107
"V8909"	0	-0.0417	0.2102
"V8910"	0	-0.0182	-0.0182
"V8911"	-0.2	-0.0435	-0.0084
"V8912"	0	-0.0526	0.3811
"V8913"	0	0.1111	0.009
"V8914"	0	0	0.6625
"V8915"	0	-0.1765	0.0317
"V8916"	0	0	0.3448
"V8917"	-0.1111	0.7742	0.661
"V8918"	0	0	0.7962
"V8919"	0	-0.0323	0.5461
"V8920"	0	-0.0769	0.8839
"V8921"	1	-0.037	0.5492
"V8922"	1	0.6429	0.6433
"V8923"	1	0	0.6626
"V8924"	1	0	0.3801
"V8925"	0	-0.0476	0.6533
"V8926"	0	-0.0476	0.653
"V8927"	1	0.4146	0.7279
"V8928"	0	0.6452	0.8503
"V8929"	-0.1429	0.1724	0.7848
"V8930"	0	0.0845	0.8952
"V8931"	0	-0.0182	-0.0283
"V8932"	0	0	0.2668
"V8933"	0	0	-0.023
"V8934"	0	0	-0.0472
"V8935"	0	0	0.167
"V8936"	0.3846	-0.161	0.0679
"V8937"	0	-0.1667	0.31
"V8938"	0	0	-0.0345
"V8939"	-0.3333	-0.2662	0.0836
"V8940"	0.3333	-0.2973	-0.2095
"V8941"	-0.1429	0.0291	-0.0645
"V8942"	-0.4545	-0.3165	-0.2325
"V8943"	0	-0.122	-0.0682
"V8944"	0	0	-0.0228
"V8945"	0	-0.0732	0.082
"V8946"	0	0	-0.0467
"V8947"	-0.2308	-0.0643	-0.2666
"V8948"	0	-0.037	-0.0275
"V8949"	-1	0.2	0.4413
"V8950"	0	0.3488	0.6414
"V8951"	0	0	0.2424
"V8952"	-0.2308	-0.0174	0.1818
"V8953"	1	0	-0.0093
"V8954"	0.75	0.0847	0.0296
"V8955"	0	-0.0435	-0.0099
"V8956"	-0.0667	-0.0435	0.1922
"V8957"	0	-0.0213	-0.03
"V8958"	0.2727	0.5556	0.6865
"V8959"	0	1	-0.0164
"V8960"	0	0	0.3882
"V8961"	0	0	-0.0279
"V8962"	-0.3333	-0.0628	-0.0193
"V8963"	0	-0.0189	-0.0566
"V8964"	0	-0.0189	-0.0182
"V8965"	-0.0667	0.2045	-0.0874
"V8966"	0.6316	0.185	0.2524
"V8967"	0	0	0.389
"V8968"	0	-0.0189	-0.0136
"V8969"	0.4074	0.3554	-0.0246
"V8970"	0	-0.1556	0.1054
"V8971"	-0.7143	-0.4483	-0.1978
"V8972"	0	0	-0.0233
"V8973"	0	0	-0.0308
"V8974"	0	0	0.1419
"V8975"	0	0	-0.0236
"V8976"	0	0	-0.0236
"V8977"	0	0	-0.0172
"V8978"	-0.1429	-0.2143	0.057
"V8979"	0	0.3864	0.4179
"V8980"	0	0.2117	0.4243
"V8981"	0	0.6336	0.3002
"V8982"	-0.0909	0.6336	0.3002
"V8983"	0	1	0.4924
"V8984"	0	0	-0.023
"V8985"	-0.0667	-0.0189	-0.0045
"V8986"	0	-0.0182	-0.0183
"V8987"	0	0	-0.0183
"V8988"	0	0	-0.023
"V8989"	0	0	-0.0423
"V8990"	0	0	-0.1163
"V8991"	-0.6	-0.8667	-0.6379
"V8992"	0	0	-0.0196
"V8993"	0	-0.04	0.0538
"V8994"	0	0	-0.0095
"V8995"	0	-0.0625	-0.0377
"V8996"	0	0	0.3054
"V8997"	-0.1429	-0.0839	-0.0214
"V8998"	0	0	-0.023
"V8999"	-0.5135	-0.3994	-0.2105
"V9000"	-0.0667	-0.04	0.0365
"V9001"	0.0588	0.064	0.121
"V9002"	-0.0667	0	0.1636
"V9003"	0	0	0.1914
"V9004"	0	1	0.1017
"V9005"	0	0	-0.0363
"V9006"	0	0	-0.0254
"V9007"	0	-0.0189	-0.0278
"V9008"	0.4074	-0.2558	0.0081
"V9009"	0	0	-0.0323
"V9010"	0	-0.25	-0.0763
"V9011"	-0.2	-0.2022	-0.1104
"V9012"	0	-0.3333	-0.159
"V9013"	0	0	-0.029
"V9014"	0	-0.1111	-0.0519
"V9015"	0	-0.0323	-0.0294
"V9016"	0	0	-0.0219
"V9017"	-0.1111	-0.3333	-0.0902
"V9018"	0	-0.0345	-0.129
"V9019"	-0.2	-0.4783	-0.0992
"V9020"	0	-0.1111	-0.0073
"V9021"	0	0	0.1914
"V9022"	0	-0.0233	-0.0198
"V9023"	0	0	-0.0303
"V9024"	0	0	-0.037
"V9025"	0	0	0.3145
"V9026"	-0.1667	-0.0857	-0.0588
"V9027"	-0.7143	-0.3678	-0.1674
"V9028"	0	-0.037	-0.0145
"V9029"	0	0	-0.037
"V9030"	0	-0.211	0.0604
"V9031"	0	0	0.0061
"V9032"	0	0	0.7947
"V9033"	1	0	0.3824
"V9034"	0	1	0.5253
"V9035"	0.6667	0.4684	0.5193
"V9036"	0	0.7742	0.63
"V9037"	1	0.6486	0.4733
"V9038"	0	0	0.4899
"V9039"	1	0.2993	0.5599
"V9040"	1	0.7742	0.737
"V9041"	0	0	0.7947
"V9042"	0	0	1
"V9043"	0	-0.037	-0.0136
"V9044"	-0.0667	0.2727	-0.037
"V9045"	0	0	-0.0228
"V9046"	0	0.65	0.4903
"V9047"	0	0.2105	0.5732
"V9048"	1	-0.1429	0.41
"V9049"	0	0	0.7376
"V9050"	1	-0.1345	0.561
"V9051"	0	-0.0769	0.3641
"V9052"	0	-0.0182	-0.037
"V9053"	-0.1667	-0.1915	-0.0401
"V9054"	-0.0667	0	-0.0275
"V9055"	0	-0.037	-0.0228
"V9056"	-0.0667	0	-0.0294
"V9057"	0	0	0.2251
"V9058"	-0.0667	0.4757	-0.0842
"V9059"	-0.1667	0.1791	0.1276
"V9060"	0	-0.0612	0.1367
"V9061"	0.5429	-0.1234	-0.0337
"V9062"	0	0	0.492
"V9063"	0	0.6575	0.3884
"V9064"	0	-0.04	-0.0204
"V9065"	0	0	-0.0204
"V9066"	0	0	-0.027
"V9067"	1	0.2703	0.6383
"V9068"	0	0	-0.0196
"V9069"	0	-0.087	0.3029
"V9070"	0	0	0.5606
"V9071"	0	0.4737	0.3936
"V9072"	0.3	0.28	0.143
"V9073"	1	-0.0455	0.0673
"V9074"	0	0	0.7967
"V9075"	0	-0.0952	0.5599
"V9076"	0	-0.0244	-0.0169
"V9077"	0	0	0.3876
"V9078"	0	-0.0566	-0.028
"V9079"	0	-0.098	-0.0182
"V9080"	-0.3333	-0.8462	-0.5379
"V9081"	0	0	0.2265
"V9082"	0	0	-0.0228
"V9083"	-1	-0.1321	-0.3826
"V9084"	0	0	-0.0204
"V9085"	-0.0769	-0.2571	0.268
"V9086"	0	0.2676	-0.0112
"V9087"	0	0	0.129
"V9088"	-0.1111	-0.1364	-0.0778
"V9089"	0	-0.0213	-0.0173
"V9090"	-0.0667	-0.2	0.026
"V9091"	0	-0.0189	-0.0374
"V9092"	0	0	-0.0278
"V9093"	0	0	0.3659
"V9094"	0	-0.0244	-0.0135
"V9095"	-0.0667	-0.2174	-0.1391
"V9096"	1	0.3491	0.3878
"V9097"	0	1	0.3162
"V9098"	0	0.7843	0
"V9099"	0	0	0.4909
"V9100"	0.7273	0.3496	0.231
"V9101"	0	0	0.3103
"V9102"	0	0	-0.0227
"V9103"	1	0.5938	0.3816
"V9104"	0	-0.037	1
"V9105"	0	-0.0435	-0.0476
"V9106"	0	1	0
"V9107"	0	0	-0.023
"V9108"	0.6316	0	0.167
"V9109"	-0.0769	0	0.2263
"V9110"	0	0	0.3867
"V9111"	0	0.6552	0.3234
"V9112"	-0.5	0.2965	0.0978
"V9113"	0.0625	0.2576	0.4369
"V9114"	0.0625	0.1742	0.3476
"V9115"	0	0	0.556
"V9116"	0	0	0.492
"V9117"	0	0	-0.023
"V9118"	-0.1429	-0.1818	0.3218
"V9119"	1	0.1379	0.4179
"V9120"	0.6316	0.3333	0.5578
"V9121"	0	0.5211	0.7716
"V9122"	0	-0.0244	-0.0262
"V9123"	-0.0769	-0.0244	-0.1333
"V9124"	-0.2727	0.0718	-0.0765
"V9125"	0.6316	-0.0041	-0.0213
"V9126"	0	0.4699	-0.005
"V9127"	0.0625	0.4128	0.364
"V9128"	-0.1429	0.3218	0.0552
